"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Cody Bellinger","LAD","144","550","19","70","68","14","6.9%","27.3%",".179",".255",".210",".265",".389",".284",".278","83","4.5","-6.2","3.8","1.7","106","57","27","3","38","150","2","3",".654","0.75","17.2%","35.6%","47.2%","14.1%","11.2%","9.4%","34.5%","70.5%","49.8%","68.6%","80.9%","76.0%","42.7%","12.0%","38.1%","26.4%",".213","89.4","20.3","8.3%","107.3",".354","15998"
"Victor Reyes","DET","92","336","3","27","34","2","3.9%","22.9%",".108",".322",".254",".289",".362",".284",".292","85","-0.3","-6.1","-6.7","-0.2","80","55","19","3","13","77","4","2",".651","1.41","24.3%","44.4%","31.4%","8.0%","4.0%","3.8%","45.4%","70.5%","55.4%","70.3%","79.2%","74.8%","39.9%","14.0%","36.8%","27.7%",".261","87.9","10.9","5.0%","110.9",".368","15487"
"Jarren Duran","BOS","58","223","3","23","17","7","6.3%","28.3%",".142",".302",".221",".283",".363",".284",".282","78","0.5","-5.1","-5.4","-0.4","45","25","14","3","14","63","4","1",".645","1.50","15.4%","50.7%","33.8%","8.7%","6.5%","5.8%","34.1%","70.9%","49.7%","56.6%","87.9%","75.6%","42.5%","12.1%","37.3%","27.7%",".219","89.3","7.6","7.7%","110.4",".353","24617"
"Robbie Grossman","- - -","129","477","7","40","45","6","11.7%","27.0%",".102",".283",".209",".310",".311",".283",".281","82","-0.2","-9.8","-8.6","-0.3","86","59","19","1","56","129","6","2",".622","0.70","24.2%","31.2%","44.6%","6.3%","5.5%","6.7%","24.0%","63.6%","40.9%","59.9%","86.5%","77.6%","42.6%","9.2%","30.1%","29.9%",".205","86.7","21.1","3.5%","105.8",".305","5254"
"Yairo Munoz","PHI","29","60","3","7","7","1","5.0%","16.7%",".193",".205",".211",".250",".404",".283",".263","80","0.4","-1.1","-2.0","-0.1","12","7","2","0","3","10","0","0",".654","3.20","10.6%","68.1%","21.3%","0.0%","30.0%","3.1%","41.9%","83.3%","58.7%","57.7%","88.6%","75.4%","40.4%","14.4%","36.2%","25.0%",".226","85.0","1.3","4.3%","106.9",".328","16313"
"Jake Marisnick","PIT","31","82","2","9","6","2","4.9%","29.3%",".156",".314",".234",".272",".390",".283",".270","80","-0.5","-2.3","4.0","0.5","18","10","6","0","4","24","0","1",".661","0.73","20.8%","33.3%","45.8%","13.6%","9.1%","12.5%","44.5%","73.6%","55.2%","55.6%","83.3%","69.2%","36.8%","17.0%","42.6%","30.6%",".226","88.4","19.9","7.4%","110.2",".361","11339"
"Grayson Greiner","ARI","2","8","0","0","0","0","25.0%","37.5%",".000",".333",".167",".375",".167",".283",".227","79","0.0","-0.2","0.1","0.0","1","1","0","0","2","3","0","0",".542","2.00","0.0%","66.7%","33.3%","0.0%","0.0%","0.0%","19.0%","61.5%","35.3%","25.0%","75.0%","58.3%","38.2%","14.7%","33.3%","35.3%",".079","89.7","12.7","0.0%","95.9",".097","17062"
"Cesar Hernandez","WSN","147","617","1","64","34","10","7.3%","18.5%",".070",".309",".248",".311",".318",".283",".290","79","-0.8","-15.9","-0.6","0.5","139","106","28","4","45","114","7","4",".629","1.51","22.9%","46.5%","30.7%","11.9%","0.7%","8.4%","29.3%","70.7%","46.6%","67.3%","88.6%","80.8%","41.8%","9.0%","29.7%","24.6%",".248","84.8","9.3","2.4%","110.8",".329","10556"
"Kyle Higashioka","NYY","83","248","10","27","31","0","4.8%","21.0%",".162",".246",".227",".264",".389",".282",".317","83","-0.1","-4.8","12.6","1.7","52","35","7","0","12","52","1","1",".653","0.81","22.1%","34.8%","43.1%","12.8%","12.8%","4.8%","32.5%","73.5%","50.2%","57.5%","84.7%","74.7%","43.3%","12.7%","48.1%","26.7%",".254","90.9","17.2","9.8%","109.1",".444","5517"
"Michael Chavis","PIT","129","426","14","39","49","1","4.5%","29.6%",".160",".294",".229",".265",".389",".282",".261","80","0.3","-9.7","-10.7","-0.6","92","59","16","3","19","126","2","1",".654","1.15","16.5%","44.6%","38.8%","15.7%","13.0%","11.3%","43.8%","77.9%","57.8%","58.1%","83.0%","71.9%","41.0%","16.3%","38.4%","28.3%",".217","85.4","11.1","7.5%","111.3",".336","17321"
"Ezequiel Duran","TEX","58","220","5","25","25","4","5.5%","24.5%",".130",".295",".236",".277",".365",".282",".256","82","-0.2","-4.7","-1.6","0.1","49","33","10","1","12","54","0","1",".643","1.53","16.2%","50.6%","33.1%","33.3%","9.8%","11.5%","42.1%","72.7%","54.8%","63.1%","82.3%","73.6%","41.3%","14.4%","31.2%","27.8%",".216","85.9","9.5","4.5%","110.2",".317","23733"
"Edmundo Sosa","- - -","78","190","2","26","21","6","2.6%","26.3%",".142",".304",".227",".275",".369",".282",".286","82","2.2","-1.8","7.0","1.2","40","23","11","4","5","50","7","1",".644","1.38","21.3%","45.7%","33.1%","9.5%","4.8%","13.8%","48.0%","69.1%","56.8%","54.6%","84.6%","69.8%","41.7%","17.2%","29.7%","33.2%",".244","86.8","11.4","5.5%","107.9",".350","17022"
"Hoy Park","PIT","23","60","2","7","6","1","6.7%","25.0%",".157",".250",".216",".276",".373",".282",".269","79","0.9","-0.6","-6.1","-0.5","11","7","2","0","4","15","1","0",".648","1.36","10.8%","51.4%","37.8%","0.0%","14.3%","10.5%","26.8%","55.6%","38.8%","75.7%","83.6%","80.4%","41.8%","7.6%","25.0%","31.2%",".208","85.1","10.3","10.0%","103.9",".344","18027"
"Luke Maile","CLE","76","206","3","19","17","0","9.2%","26.2%",".105",".291",".221",".301",".326",".281",".263","81","-1.1","-5.4","5.9","0.7","40","27","10","0","19","54","3","0",".627","0.86","18.5%","37.7%","43.8%","7.0%","5.3%","0.0%","29.0%","67.4%","44.9%","54.7%","87.0%","74.8%","41.5%","11.3%","25.4%","30.1%",".194","84.5","17.0","5.4%","106.5",".301","13355"
"Jorge Mateo","BAL","150","533","13","63","50","35","5.1%","27.6%",".158",".286",".221",".267",".379",".281",".272","82","5.8","-5.2","14.5","2.8","109","64","25","7","27","147","5","9",".646","0.92","20.3%","38.3%","41.4%","11.2%","9.1%","8.3%","39.4%","72.8%","53.1%","55.0%","83.6%","71.0%","40.9%","15.4%","32.5%","29.9%",".222","86.8","14.8","5.9%","111.3",".344","17273"
"Calvin Mitchell","PIT","69","232","5","21","17","3","7.8%","22.4%",".123",".276",".226",".286",".349",".281",".292","79","1.1","-4.6","-8.9","-0.6","48","32","11","0","18","52","0","1",".635","1.55","22.4%","47.2%","30.4%","0.0%","10.2%","3.9%","35.1%","69.9%","50.4%","54.8%","88.8%","75.5%","43.8%","12.4%","40.7%","27.4%",".238","89.9","7.5","4.9%","107.3",".358","22169"
"Charlie Culberson","TEX","70","124","2","19","12","2","4.0%","25.0%",".104",".329",".252",".283",".357",".281",".251","81","-1.1","-3.7","-5.8","-0.6","29","21","6","0","5","31","0","3",".640","2.04","16.7%","56.0%","27.4%","13.0%","8.7%","6.4%","45.2%","75.9%","58.3%","51.8%","85.9%","70.7%","42.6%","17.1%","27.3%","28.2%",".226","85.3","5.9","1.1%","103.8",".303","3298"
"Jordan Luplow","ARI","83","234","11","26","28","5","10.7%","25.6%",".185",".185",".176",".274",".361",".281",".288","78","0.3","-5.8","-0.5","0.2","36","20","5","0","25","60","3","1",".634","0.92","14.4%","41.1%","44.5%","15.4%","16.9%","5.0%","28.3%","74.5%","47.5%","55.4%","82.4%","73.0%","41.7%","12.8%","32.9%","27.2%",".198","87.2","17.7","7.5%","108.8",".351","16424"
"Chad Pinder","OAK","111","379","12","38","42","2","3.7%","31.1%",".150",".313",".235",".263",".385",".281",".280","86","-0.2","-6.0","-6.8","-0.1","85","55","18","0","14","118","0","0",".648","1.61","20.0%","49.4%","30.6%","8.0%","16.0%","5.0%","35.4%","77.2%","52.9%","55.4%","77.2%","68.7%","41.8%","16.6%","40.5%","30.1%",".235","87.5","9.7","6.5%","109.8",".380","15191"
"Luis Barrera","OAK","32","85","1","3","7","3","7.1%","20.0%",".104",".283",".234",".294",".338",".280",".261","86","-0.8","-2.1","1.6","0.2","18","12","5","0","6","17","1","0",".632","1.88","16.9%","54.2%","28.8%","5.9%","5.9%","3.1%","27.9%","69.5%","47.8%","76.1%","85.7%","82.8%","47.8%","8.2%","32.8%","24.1%",".213","87.1","5.1","3.3%","107.3",".310","19615"
"Josh Jung","TEX","26","102","5","9","14","2","3.9%","38.2%",".214",".278",".204",".235",".418",".280",".287","81","-1.8","-4.0","-0.4","-0.1","20","10","4","1","4","39","0","0",".654","1.20","25.4%","40.7%","33.9%","5.0%","25.0%","0.0%","34.9%","66.0%","47.0%","57.1%","84.2%","71.9%","38.8%","13.2%","30.5%","32.7%",".225","85.5","14.3","10.2%","108.3",".403","26299"
"Trent Grisham","SDP","152","524","17","58","53","7","10.9%","28.6%",".157",".231",".184",".284",".341",".280",".295","83","5.8","-4.7","7.4","2.1","83","48","16","2","57","150","7","1",".626","1.00","13.5%","43.3%","43.3%","10.4%","13.6%","4.8%","23.0%","58.1%","37.9%","63.4%","82.2%","75.7%","42.7%","9.2%","35.5%","30.9%",".204","88.3","15.1","8.1%","111.1",".354","18564"
"Mike Ford","- - -","50","149","3","9","10","0","11.4%","26.8%",".107",".273",".206",".302",".313",".280",".278","81","-0.5","-3.7","-2.9","-0.2","27","19","5","0","17","40","1","0",".615","0.75","23.1%","33.0%","44.0%","10.0%","7.5%","3.3%","23.5%","54.7%","35.2%","68.5%","89.0%","80.4%","37.2%","6.9%","33.0%","30.7%",".210","88.7","18.1","3.3%","110.4",".302","15585"
"Zach McKinstry","- - -","57","185","5","21","14","7","8.6%","28.1%",".163",".257",".199",".273",".361",".280",".288","79","3.9","-0.6","2.9","0.9","33","19","6","3","16","52","1","0",".635","0.98","24.8%","37.2%","38.1%","9.3%","11.6%","4.8%","32.7%","65.4%","46.4%","66.0%","90.8%","80.7%","42.0%","9.0%","30.2%","27.6%",".229","86.4","12.9","4.3%","104.2",".342","19392"
"Enrique Hernandez","BOS","93","402","6","48","45","0","8.5%","17.7%",".116",".257",".222",".291",".338",".280",".296","75","-0.7","-12.0","4.2","0.5","80","50","24","0","34","71","3","2",".629","0.93","18.0%","39.5%","42.5%","20.0%","4.8%","6.9%","30.8%","73.5%","47.6%","59.5%","87.4%","76.4%","39.3%","11.2%","35.0%","25.5%",".238","87.8","17.1","5.8%","112.3",".356","10472"
"Franmil Reyes","- - -","118","473","14","43","47","2","6.3%","33.2%",".144",".307",".221",".273",".365",".280",".275","80","-2.7","-13.6","-12.4","-1.1","97","64","17","2","30","157","2","1",".638","1.38","18.0%","47.5%","34.5%","7.1%","14.3%","5.2%","33.0%","69.3%","47.8%","46.7%","78.8%","65.6%","40.7%","16.4%","45.8%","32.8%",".203","92.0","9.9","11.3%","112.4",".358","14566"
"Gilberto Celestino","MIN","122","347","2","30","24","4","9.2%","22.2%",".064",".310",".238",".313",".302",".280",".270","82","-4.6","-11.7","0.2","0.0","74","59","12","1","32","77","2","1",".615","3.20","20.9%","60.3%","18.8%","13.6%","4.5%","11.3%","25.5%","67.9%","44.5%","65.1%","85.2%","78.9%","44.8%","9.4%","33.9%","27.3%",".219","87.3","-1.9","2.5%","107.6",".294","20233"
"Daz Cameron","DET","21","70","1","6","8","2","7.1%","28.6%",".125",".302",".219",".286",".344",".280",".303","82","1.1","-0.3","-1.6","0.0","14","9","3","1","5","20","1","0",".629","0.67","20.5%","31.8%","47.7%","19.0%","4.8%","0.0%","30.9%","70.2%","47.7%","48.9%","85.0%","71.7%","42.9%","13.5%","40.9%","30.1%",".223","90.4","17.1","9.1%","110.4",".401","18353"
"Francisco Mejia","TBR","93","299","6","32","31","0","2.3%","21.7%",".138",".292",".242",".264",".381",".279",".262","85","-2.4","-7.4","-0.3","0.2","70","42","22","0","7","65","2","0",".645","0.95","24.4%","36.9%","38.7%","9.2%","6.9%","6.0%","52.9%","73.7%","61.1%","69.2%","86.4%","77.4%","39.3%","13.8%","27.6%","27.4%",".242","86.8","15.7","2.7%","108.5",".329","16403"
"Ryan McKenna","BAL","105","172","2","23","11","2","6.4%","32.0%",".103",".350",".237",".294",".340",".279",".267","80","2.7","-1.1","3.6","0.8","37","25","10","0","11","55","2","1",".634","1.05","24.0%","39.0%","37.0%","10.8%","5.4%","7.7%","31.5%","75.7%","52.3%","50.0%","78.3%","69.2%","46.9%","16.1%","29.8%","31.8%",".210","86.7","15.4","9.6%","109.1",".331","19928"
"Matt Duffy","LAA","77","247","2","14","16","0","6.9%","20.2%",".061",".313",".250",".308",".311",".279",".280","78","-1.8","-7.9","-1.0","-0.1","57","47","8","0","17","50","2","0",".619","1.43","20.8%","46.6%","32.6%","1.7%","3.4%","4.8%","30.7%","66.0%","45.7%","62.4%","92.7%","81.0%","42.5%","8.7%","25.8%","26.6%",".234","87.1","9.9","2.8%","105.8",".333","13836"
"Albert Almora Jr.","CIN","64","235","5","26","29","3","7.2%","19.6%",".126",".261",".223",".282",".349",".279",".270","71","-3.0","-10.9","6.5","0.4","48","32","10","1","17","46","1","2",".631","1.85","22.5%","50.3%","27.2%","13.0%","10.9%","9.4%","38.8%","69.2%","51.4%","67.2%","87.2%","78.4%","41.5%","11.1%","25.1%","27.0%",".233","84.0","6.7","1.8%","108.6",".307","14109"
"Rougned Odor","BAL","135","472","13","49","53","6","6.8%","23.1%",".150",".244",".207",".275",".357",".278",".277","80","1.4","-9.4","-1.9","0.4","88","53","19","3","32","109","10","1",".632","0.64","19.4%","31.5%","49.0%","16.2%","8.4%","4.0%","34.9%","72.7%","50.1%","61.4%","84.8%","75.1%","40.1%","12.5%","33.3%","26.5%",".207","87.8","21.5","6.5%","109.7",".339","12282"
"Jonathan Davis","MIL","37","91","0","9","4","7","15.4%","28.6%",".013",".340",".224",".344",".237",".278",".284","77","1.7","-0.7","2.8","0.5","17","16","1","0","14","26","0","1",".581","3.00","20.0%","60.0%","20.0%","10.0%","0.0%","13.3%","27.2%","57.5%","41.2%","65.5%","87.0%","79.4%","46.3%","8.5%","21.6%","31.1%",".218","84.6","2.8","0.0%","109.1",".262","15104"
"Jared Walsh","LAA","118","454","15","41","44","2","5.9%","30.4%",".158",".281",".215",".269",".374",".278",".280","78","-0.7","-12.2","-7.9","-0.6","91","56","18","2","27","138","4","1",".642","1.24","18.1%","45.4%","36.5%","11.7%","14.6%","3.9%","33.4%","67.5%","49.0%","60.1%","82.9%","74.5%","45.8%","12.5%","42.5%","29.4%",".221","90.1","10.7","9.5%","112.1",".368","18607"
"Jake Cave","MIN","54","177","5","17","20","2","6.2%","27.7%",".171",".268",".213",".260",".384",".278",".285","81","0.9","-3.0","1.8","0.5","35","20","7","3","11","49","0","0",".644","0.81","19.7%","35.9%","44.4%","0.0%","9.6%","19.0%","34.6%","73.6%","50.4%","49.3%","77.8%","66.2%","40.6%","17.0%","42.7%","30.3%",".213","90.7","14.4","10.3%","108.9",".395","14477"
"Jordan Groshans","MIA","17","65","1","9","2","0","6.2%","20.0%",".049",".319",".262",".308",".311",".278",".263","80","-0.3","-1.8","-0.7","0.0","16","15","0","0","4","13","0","0",".619","1.47","22.9%","45.8%","31.3%","0.0%","6.7%","9.1%","30.5%","64.2%","44.5%","72.3%","91.4%","83.8%","41.4%","7.2%","37.5%","27.8%",".234","87.1","5.0","2.1%","107.0",".305","23794"
"Jose Azocar","SDP","98","216","0","24","10","5","5.6%","20.4%",".074",".327",".257",".298",".332",".278",".272","81","-1.6","-6.3","4.3","0.5","52","40","9","3","12","44","0","6",".629","1.69","21.4%","49.4%","29.2%","0.0%","0.0%","10.5%","41.2%","75.6%","54.6%","68.9%","86.3%","78.3%","38.9%","11.8%","30.0%","24.0%",".241","88.3","9.4","2.5%","108.2",".317","18821"
"Jo Adell","LAA","88","285","8","22","27","4","3.9%","37.5%",".149",".338",".224",".264",".373",".278",".251","77","0.8","-6.5","-5.5","-0.3","60","38","12","2","11","107","4","2",".637","0.95","20.6%","38.8%","40.6%","15.4%","12.3%","11.3%","37.6%","71.7%","51.9%","57.2%","73.7%","66.7%","41.8%","17.3%","37.4%","32.6%",".201","87.4","16.7","9.8%","112.2",".315","20220"
"Frank Schwindel","CHC","75","292","8","23","36","0","6.5%","19.9%",".129",".261",".229",".277",".358",".278",".278","78","-2.5","-10.0","-6.2","-0.7","62","43","11","0","19","58","0","0",".635","1.35","18.1%","47.0%","34.9%","14.7%","10.7%","5.9%","40.1%","75.8%","54.8%","68.0%","83.9%","77.0%","41.0%","12.6%","35.3%","25.8%",".230","88.1","10.2","4.7%","109.3",".351","15351"
"Jeimer Candelario","DET","124","467","13","49","50","0","6.0%","23.3%",".145",".257",".217",".272",".361",".277",".292","80","-2.7","-13.3","-2.3","-0.1","93","59","19","2","28","109","6","1",".633","1.05","18.8%","41.7%","39.5%","10.2%","10.2%","8.9%","36.8%","76.2%","52.3%","64.9%","86.2%","77.1%","39.3%","12.0%","34.0%","24.7%",".228","87.2","13.5","8.3%","111.3",".379","13621"
"Tommy La Stella","SFG","60","195","2","17","14","0","5.6%","15.4%",".111",".272",".239",".282",".350",".277",".267","78","-1.2","-6.1","-8.1","-0.8","43","27","14","0","11","30","1","0",".632","1.13","23.5%","40.5%","35.9%","12.7%","3.6%","3.2%","30.2%","53.4%","40.6%","75.2%","90.5%","84.2%","44.6%","6.4%","32.0%","28.7%",".232","87.9","14.6","2.0%","108.0",".329","12371"
"Josh Lowe","TBR","52","198","2","24","13","3","7.6%","33.3%",".122",".336",".221",".284",".343",".276",".272","83","2.1","-1.7","-1.9","0.3","40","24","12","2","15","66","1","0",".627","0.91","25.2%","35.7%","39.1%","2.2%","4.4%","7.3%","29.1%","67.9%","46.3%","62.3%","74.6%","70.3%","44.3%","13.7%","37.1%","30.7%",".212","88.3","11.4","5.2%","107.4",".339","19953"
"Johan Camargo","PHI","52","166","3","8","15","0","7.8%","22.3%",".079",".295",".237",".297",".316",".276",".267","74","0.6","-4.3","2.5","0.4","36","30","3","0","13","37","0","0",".613","1.24","25.4%","41.2%","33.3%","5.3%","7.9%","10.6%","36.1%","69.5%","48.7%","68.9%","85.7%","78.0%","37.9%","10.7%","27.6%","26.2%",".225","86.4","11.6","2.6%","106.7",".309","14950"
"Miguel Cabrera","DET","112","433","5","25","43","1","6.5%","23.3%",".063",".324",".254",".305",".317",".275",".275","79","-5.4","-15.8","-11.8","-1.5","101","86","10","0","28","101","3","0",".622","2.12","22.3%","52.8%","24.9%","2.7%","6.7%","3.1%","34.5%","73.9%","50.2%","66.0%","82.9%","75.9%","39.9%","12.1%","38.2%","27.0%",".234","89.9","5.0","4.7%","111.0",".331","1744"
"Andrew Knizner","STL","97","293","4","28","25","0","8.9%","21.2%",".085",".268",".215",".301",".300",".275",".280","79","-1.8","-9.1","-4.0","-0.3","56","42","10","0","26","62","6","1",".601","1.19","17.2%","44.9%","37.9%","22.7%","5.3%","1.1%","35.9%","67.0%","48.6%","65.5%","90.4%","79.5%","40.7%","10.0%","32.7%","27.6%",".219","86.0","15.6","3.5%","110.2",".306","19514"
"David Fletcher","LAA","61","228","2","20","17","1","3.1%","7.0%",".079",".268",".255",".288",".333",".275",".295","75","-1.5","-7.9","7.0","0.7","55","43","9","1","7","16","3","0",".621","0.88","24.6%","35.4%","40.0%","15.4%","2.6%","4.3%","35.5%","61.7%","48.2%","78.9%","94.5%","88.6%","48.6%","5.5%","6.9%","27.8%",".285","82.1","15.0","0.0%","99.0",".344","17992"
"Yoan Moncada","CHW","104","433","12","41","51","2","7.4%","26.3%",".141",".265",".212",".273",".353",".275",".289","76","1.3","-10.2","5.3","0.9","84","53","18","1","32","114","2","0",".626","0.90","17.3%","39.2%","43.5%","7.3%","9.8%","3.6%","31.3%","68.4%","47.1%","56.6%","85.2%","74.3%","42.4%","12.1%","37.2%","29.0%",".220","88.7","15.7","9.8%","111.5",".375","17232"
"Carson Kelly","ARI","104","354","7","40","35","2","8.2%","20.1%",".123",".247",".211",".282",".334",".275",".288","73","-0.4","-11.4","3.7","0.4","67","42","18","0","29","71","4","0",".617","1.02","19.7%","40.6%","39.8%","11.1%","7.1%","4.0%","28.7%","64.5%","43.6%","68.9%","89.3%","81.5%","41.7%","8.1%","36.8%","28.0%",".225","87.7","14.7","5.2%","109.4",".345","13620"
"Jordan Diaz","OAK","15","51","0","3","1","0","3.9%","13.7%",".061",".310",".265",".294",".327",".275",".229","82","0.2","-0.9","-3.2","-0.3","13","10","3","0","2","7","0","0",".621","2.80","9.5%","66.7%","23.8%","0.0%","0.0%","3.6%","39.5%","87.7%","63.6%","62.5%","90.1%","81.6%","50.0%","11.7%","31.0%","20.4%",".208","86.9","-4.8","0.0%","104.0",".273","22650"
"Bubba Thompson","TEX","55","181","1","18","9","18","3.9%","30.9%",".047",".389",".265",".302",".312",".274",".203","77","3.6","-1.2","-1.1","0.4","45","39","5","0","7","56","2","3",".613","1.67","12.0%","55.0%","33.0%","15.2%","3.0%","20.0%","40.3%","77.0%","55.6%","56.6%","76.9%","68.3%","41.7%","17.6%","21.6%","28.6%",".171","84.8","5.3","1.7%","107.8",".234","22261"
"Tyler Freeman","CLE","24","86","0","9","3","1","4.7%","12.8%",".039",".284",".247",".314",".286",".274",".270","76","0.0","-2.3","-1.0","-0.1","19","16","3","0","4","11","4","0",".600","1.75","17.9%","52.2%","29.9%","20.0%","0.0%","11.4%","37.8%","70.5%","50.4%","77.2%","92.5%","85.5%","38.7%","7.3%","25.4%","22.9%",".229","85.9","10.3","1.5%","108.0",".286","22532"
"Adam Frazier","SEA","156","602","3","61","42","11","7.6%","12.1%",".072",".268",".238",".301",".311",".274",".297","81","-0.2","-13.1","4.4","1.1","129","100","22","4","46","73","5","6",".612","1.18","24.0%","41.2%","34.8%","8.5%","1.8%","2.6%","32.7%","70.0%","48.6%","78.2%","92.6%","87.0%","42.5%","6.3%","23.8%","23.1%",".262","85.1","13.6","1.5%","105.1",".339","15223"
"Yu Chang","- - -","69","190","4","19","15","0","8.4%","31.1%",".107",".290",".208",".289",".315",".273",".290","78","-1.5","-6.4","1.4","0.1","35","25","6","0","16","59","4","1",".605","1.04","17.1%","42.3%","40.5%","0.0%","8.9%","8.5%","32.3%","68.7%","47.4%","58.3%","86.2%","75.1%","41.5%","11.8%","36.9%","29.0%",".213","88.8","14.3","9.0%","111.3",".357","14773"
"Diego Castillo","PIT","96","283","11","28","29","1","4.9%","26.5%",".176",".239",".206",".251",".382",".272",".292","73","-0.4","-9.2","-1.2","-0.1","54","30","13","0","14","75","3","1",".633","0.99","19.9%","39.8%","40.3%","5.2%","14.3%","6.6%","33.5%","56.5%","43.5%","63.3%","83.7%","74.8%","43.4%","11.0%","38.2%","33.9%",".224","89.1","14.6","9.9%","109.6",".389","19906"
